FID,FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,Verdate,Type,Season,ID,Year,Year_Con,Shape__Area,Shape__Length
7994,Scotia Nature Reserve,0,2006-07 Wildfire,2006/12/11 00:00:00+00,,6.0674337,927.06066329,26/03/2020,Wildfire,2006-07,8049,2006,2006/01/01 00:00:00+00,60559.4765625,926.182717632782
7995,Coombah Fire,0,2005-06 Wildfire,2006/02/06 00:00:00+00,,1097.16534534,12821.0837412,26/03/2020,Wildfire,2005-06,8050,2005,2005/01/01 00:00:00+00,10951322.7617188,12809.1988659908
7996,Juanbung Station,0,2005-06 Wildfire,2005/11/28 00:00:00+00,,9.23433581,1223.25158869,26/03/2020,Wildfire,2005-06,8051,2005,2005/01/01 00:00:00+00,92195.15625,1222.26946614393
7997,Timor Road Fire,0,2006-07 Wildfire,2007/01/03 00:00:00+00,,9853.59677771,81389.1001363,26/03/2020,Wildfire,2006-07,8052,2006,2006/01/01 00:00:00+00,98476642.109375,81364.4894579127
7998,Carinya,0,2006-07 Wildfire,2006/09/25 00:00:00+00,,0.31942431,372.21213871,26/03/2020,Wildfire,2006-07,8053,2006,2006/01/01 00:00:00+00,3196.296875,372.331830348094
7999,Carinya,0,2006-07 Wildfire,2006/09/25 00:00:00+00,,0.04030483,109.43277679,26/03/2020,Wildfire,2006-07,8054,2006,2006/01/01 00:00:00+00,403.3125,109.467981491402
8000,Carinya,0,2006-07 Wildfire,2006/09/25 00:00:00+00,,1.01082674,442.83005421,26/03/2020,Wildfire,2006-07,8055,2006,2006/01/01 00:00:00+00,10114.75,442.972158995122
8001,Bluevale Road Fire,0,2005-06 Wildfire,2006/02/26 00:00:00+00,,2057.39990145,22365.2612472,26/03/2020,Wildfire,2005-06,8056,2005,2005/01/01 00:00:00+00,20571347.5429688,22363.7997033059
8002,Ulungra,0,2006-07 Wildfire,2007/01/25 00:00:00+00,,1550.07858784,30237.3837981,26/03/2020,Wildfire,2006-07,8057,2006,2006/01/01 00:00:00+00,15482119.7929688,30219.2020205911
8003,Flaggy Creek,0,2006-07 Wildfire,2007/02/13 00:00:00+00,,24.19581455,1896.58124961,26/03/2020,Wildfire,2006-07,8058,2006,2006/01/01 00:00:00+00,241825.85546875,1896.06256698032
8004,Combara Tip,0,2006-07 Wildfire,2006/11/15 00:00:00+00,,0.25391321,192.38380145,26/03/2020,Wildfire,2006-07,8059,2006,2006/01/01 00:00:00+00,2537.5234375,192.322938678478
8005,Murrabinda Fire,0,2004-05 Wildfire,2004/11/30 00:00:00+00,,90.44894667,4118.79051462,26/03/2020,Wildfire,2004-05,8060,2004,2004/01/01 00:00:00+00,904126.1328125,4117.96339806389
8006,Merrigula Fire,0,2005-06 Wildfire,2005/12/22 00:00:00+00,,61.78823669,3306.29711376,26/03/2020,Wildfire,2005-06,8061,2005,2005/01/01 00:00:00+00,617343.36328125,3304.85482752264
8007,Thompsons,0,2006-07 Wildfire,2007/02/13 00:00:00+00,,23.71985433,2623.74114768,26/03/2020,Wildfire,2006-07,8062,2006,2006/01/01 00:00:00+00,237084.3125,2623.10940860828
8008,Hill View Fire,0,2005-06 Wildfire,2005/12/25 00:00:00+00,,221.12094669,6250.47070895,26/03/2020,Wildfire,2005-06,8063,2005,2005/01/01 00:00:00+00,2210179.51171875,6249.01759257627
8009,Old Mill,0,2001-02 Wildfire,2001/12/21 00:00:00+00,,84.45575494,4789.43569362,26/03/2020,Wildfire,2001-02,8064,2001,2001/01/01 00:00:00+00,844864.265625,4790.30514756778
8010,Goldmine Road,0,2006-07 Wildfire,2007/01/09 00:00:00+00,,28376.5993829,85318.1901081,26/03/2020,Wildfire,2006-07,8065,2006,2006/01/01 00:00:00+00,283808542.277344,85324.6629940119
8011,Pilliga 4 Fire,0,2006-07 Wildfire,2007/01/03 00:00:00+00,,97054.404891,163640.371216,26/03/2020,Wildfire,2006-07,8066,2006,2006/01/01 00:00:00+00,970420109.140625,163628.782605161
8012,Kerringle Fire,0,2006-07 Wildfire,2007/01/09 00:00:00+00,,116.11044224,5425.78948642,26/03/2020,Wildfire,2006-07,8067,2006,2006/01/01 00:00:00+00,1161193.78515625,5425.99705531319
8013,Old Cliffdale,0,2001-02 Wildfire,2001/11/08 00:00:00+00,,0.2096396,183.36985734,26/03/2020,Wildfire,2001-02,8068,2001,2001/01/01 00:00:00+00,2097.34765625,183.411297719518
8014,Bohena,0,2001-02 Wildfire,2002/01/16 00:00:00+00,,2.58979528,759.35768907,26/03/2020,Wildfire,2001-02,8069,2001,2001/01/01 00:00:00+00,25907.046875,759.491272862984
8015,Pilliga Forest,0,2005-06 Wildfire,2006/01/06 00:00:00+00,,6089.87223129,50334.7639845,26/03/2020,Wildfire,2005-06,8070,2005,2005/01/01 00:00:00+00,60907571.7265625,50338.3680641803
8016,Plumb,0,2000-01 Wildfire,2001/12/23 00:00:00+00,,29.22214828,3980.41868599,26/03/2020,Wildfire,2000-01,8071,2000,2000/01/01 00:00:00+00,292314.93359375,3981.05213589734
8017,Jerry's Fire,0,2002-03 Wildfire,2002/11/08 00:00:00+00,,1.47823062,543.01344321,26/03/2020,Wildfire,2002-03,8072,2002,2002/01/01 00:00:00+00,14777.484375,542.924926712291
8018,KINGS ROAD,0,2006-07 Wildfire,2007/01/22 00:00:00+00,,3639.9883433,29279.2278891,26/03/2020,Wildfire,2006-07,8073,2006,2006/01/01 00:00:00+00,36405553.2382812,29281.4510231643
8019,Railway,0,2001-02 Wildfire,2001/11/18 00:00:00+00,,1.87170623,797.44612952,26/03/2020,Wildfire,2001-02,8074,2001,2001/01/01 00:00:00+00,18714.8671875,797.399217315962
8020,Pilliga 4 Fire,0,2006-07 Wildfire,2007/01/03 00:00:00+00,,57.53767982,2815.16397627,26/03/2020,Wildfire,2006-07,8075,2006,2006/01/01 00:00:00+00,575478.11328125,2815.41171988905
8021,Staffords Well,0,2001-02 Wildfire,2002/01/09 00:00:00+00,,2522.71123473,31787.221127,26/03/2020,Wildfire,2001-02,8076,2001,2001/01/01 00:00:00+00,25233647.65625,31791.3072098641
8022,Pilliga 4 Fire,0,2006-07 Wildfire,2007/01/03 00:00:00+00,,57.59181474,3009.87504254,26/03/2020,Wildfire,2006-07,8077,2006,2006/01/01 00:00:00+00,576013.546875,3010.12407409524
8023,Rail Fence,0,2001-02 Wildfire,2001/11/08 00:00:00+00,,0.90467514,356.80258657,26/03/2020,Wildfire,2001-02,8078,2001,2001/01/01 00:00:00+00,9049.86328125,356.86407503116
8024,Barwon River,0,2005-06 Wildfire,2005/12/06 00:00:00+00,,1.20928593,463.63671715,26/03/2020,Wildfire,2005-06,8079,2005,2005/01/01 00:00:00+00,12109.8515625,463.962375192388
8025,Common Old Piggery,0,2005-06 Wildfire,2005/12/14 00:00:00+00,,1.14789421,437.61054022,26/03/2020,Wildfire,2005-06,8080,2005,2005/01/01 00:00:00+00,11495.05859375,437.917703634264
8026,Shuttleton,0,2004-05 Wildfire,2004/12/08 00:00:00+00,,633.77140458,13152.789793,26/03/2020,Wildfire,2004-05,8081,2004,2004/01/01 00:00:00+00,6328099.46875,13142.811684991
8034,wolaroi fire,0,2005-06 Wildfire,2005/12/27 00:00:00+00,,70.91878066,3431.8444076,26/03/2020,Wildfire,2005-06,8089,2005,2005/01/01 00:00:00+00,708264.57421875,3429.60965612249
8035,Ellingerah Fire,0,2006-07 Wildfire,2006/12/28 00:00:00+00,,35.57259697,2673.39825938,26/03/2020,Wildfire,2006-07,8090,2006,2006/01/01 00:00:00+00,355282.90625,2671.73286634822
8036,Goon,0,2001-02 Wildfire,2002/06/30 00:00:00+00,,7.28370463,1208.75058375,26/03/2020,Wildfire,2001-02,8091,2001,2001/01/01 00:00:00+00,72730.16796875,1207.86328999466
8037,Goon,0,2001-02 Wildfire,2002/06/30 00:00:00+00,,25.07807845,2013.01479385,26/03/2020,Wildfire,2001-02,8092,2001,2001/01/01 00:00:00+00,250411.71484375,2011.53301913098
8038,Bogey Fire,0,2006-07 Wildfire,2006/11/27 00:00:00+00,,2194.8405877,26069.5987958,26/03/2020,Wildfire,2006-07,8093,2006,2006/01/01 00:00:00+00,21907368.5078125,26045.2223029343
8039,Packham Way,0,2006-07 Wildfire,2006/12/02 00:00:00+00,,1034.78549028,20029.2405162,26/03/2020,Wildfire,2006-07,8094,2006,2006/01/01 00:00:00+00,10328309.7617188,20010.3167858882
8041,Burcher,0,2005-06 Wildfire,2005/12/26 00:00:00+00,,1344.77351949,19790.9641693,26/03/2020,Wildfire,2005-06,8096,2005,2005/01/01 00:00:00+00,13422283.203125,19772.2274484061
8048,Goodsells,0,2005-06 Wildfire,2005/12/27 00:00:00+00,,112.59756906,6174.57221347,26/03/2020,Wildfire,2005-06,8103,2005,2005/01/01 00:00:00+00,1123964.28515625,6169.05473172244
8051,Curumbenya Range,0,2006-07 Wildfire,2007/02/28 00:00:00+00,,6641.46789958,88214.8110369,26/03/2020,Wildfire,2006-07,8106,2006,2006/01/01 00:00:00+00,66289528.3632812,88131.6658140598
8053,Lord Mountain Fire,0,2006-07 Wildfire,2007/01/23 00:00:00+00,,2.19923373,558.06511374,26/03/2020,Wildfire,2006-07,8108,2006,2006/01/01 00:00:00+00,21950.7265625,557.536841715058
8054,Chinamans Bridge Fire,0,2006-07 Wildfire,2006/11/22 00:00:00+00,,2.27565829,573.69126478,26/03/2020,Wildfire,2006-07,8109,2006,2006/01/01 00:00:00+00,22713.703125,573.150494020078
8056,Masons Fire,0,2002-03 Wildfire,2002/11/25 00:00:00+00,,121.90619125,5273.97005846,26/03/2020,Wildfire,2002-03,8111,2002,2002/01/01 00:00:00+00,1216753.08984375,5268.97357085792
8059,Bogey Fire,0,2006-07 Wildfire,2006/11/27 00:00:00+00,,3.23336789,788.73570211,26/03/2020,Wildfire,2006-07,8114,2006,2006/01/01 00:00:00+00,32274.25390625,788.01056700952
8061,Maudry Forest Fire,0,2006-07 Wildfire,2006/11/27 00:00:00+00,,3.25993316,681.61967683,26/03/2020,Wildfire,2006-07,8116,2006,2006/01/01 00:00:00+00,32539.953125,680.998724709621
8069,Scabby Jack,0,2001-02 Wildfire,2002/01/02 00:00:00+00,,8.6853228,1127.21219561,26/03/2020,Wildfire,2001-02,8124,2001,2001/01/01 00:00:00+00,86691.14453125,1126.15990827961
8073,Canobolas 2000,0,2000-01 Wildfire,2000/08/20 00:00:00+00,,0.29010274,221.59242358,26/03/2020,Wildfire,2000-01,8128,2000,2000/01/01 00:00:00+00,2895.55078125,221.383272892061
8075,Sunny Corner 2006,0,2006-07 Wildfire,2006/09/24 00:00:00+00,,15.16787116,1943.09905721,26/03/2020,Wildfire,2006-07,8130,2006,2006/01/01 00:00:00+00,151393.0234375,1941.26841586597
8076,Mullion 2006,0,2005-06 Wildfire,2006/05/13 00:00:00+00,,11.90793278,1560.62790809,26/03/2020,Wildfire,2005-06,8131,2005,2005/01/01 00:00:00+00,118854.82421875,1559.15597056587
8079,Kinross 2007,0,2006-07 Wildfire,2007/02/02 00:00:00+00,,0.16302476,166.06382815,26/03/2020,Wildfire,2006-07,8134,2006,2006/01/01 00:00:00+00,1627.16015625,165.906556722647
8080,Canobolas 2003,0,2003-04 Wildfire,2003/12/17 00:00:00+00,,0.15854445,167.27692963,26/03/2020,Wildfire,2003-04,8135,2003,2003/01/01 00:00:00+00,1582.453125,167.119100546657
8081,Canobolas 2006,0,2005-06 Wildfire,2006/04/05 00:00:00+00,,5.03174174,932.6358838,26/03/2020,Wildfire,2005-06,8136,2005,2005/01/01 00:00:00+00,50222.25,931.753491341844
8082,Dog Rocks III 2007,0,2006-07 Wildfire,2007/02/03 00:00:00+00,,0.44939597,273.24596184,26/03/2020,Wildfire,2006-07,8137,2006,2006/01/01 00:00:00+00,4485.76953125,272.99683893675
8084,Wuuluman fire,0,2005-06 Wildfire,2006/01/27 00:00:00+00,,42.33209989,2914.44603833,26/03/2020,Wildfire,2005-06,8139,2005,2005/01/01 00:00:00+00,422571.66796875,2911.86544542474
8085,Canobolas 2001,0,2001-02 Wildfire,2001/10/18 00:00:00+00,,0.03196643,72.42972962,26/03/2020,Wildfire,2001-02,8140,2001,2001/01/01 00:00:00+00,319.05859375,72.3613028344806
8086,Kinross HWD 2002,0,2002-03 Wildfire,2002/11/24 00:00:00+00,,0.19889707,184.03228528,26/03/2020,Wildfire,2002-03,8141,2002,2002/01/01 00:00:00+00,1985.20703125,183.857977495767
8087,Canobolas 2006,0,2006-07 Wildfire,2006/12/11 00:00:00+00,,1.3617397,508.16832897,26/03/2020,Wildfire,2006-07,8142,2006,2006/01/01 00:00:00+00,13591.671875,507.688050289592
8088,Peppercorn Park,0,2005-06 Wildfire,2005/12/28 00:00:00+00,,13.5351693,1564.75059032,26/03/2020,Wildfire,2005-06,8143,2005,2005/01/01 00:00:00+00,135095.4375,1563.26866736831
8089,Canobolas 2004,0,2003-04 Wildfire,2004/04/02 00:00:00+00,,0.00528828,28.53853362,26/03/2020,Wildfire,2003-04,8144,2003,2003/01/01 00:00:00+00,52.78125,28.5116145119903
8092,Canobolas 2004,0,2003-04 Wildfire,2004/04/02 00:00:00+00,,0.00596945,29.60037892,26/03/2020,Wildfire,2003-04,8147,2003,2003/01/01 00:00:00+00,59.578125,29.572443534176
8093,Billys fire,0,2006-07 Wildfire,2006/11/03 00:00:00+00,,1.25838939,434.44355908,26/03/2020,Wildfire,2006-07,8148,2006,2006/01/01 00:00:00+00,12560.0625,434.032060094621
8094,Canobolas 2005,0,2004-05 Wildfire,2005/03/03 00:00:00+00,,0.09850615,139.27738151,26/03/2020,Wildfire,2004-05,8149,2004,2004/01/01 00:00:00+00,983.203125,139.146049552171
8095,peronne,0,2005-06 Wildfire,2005/12/22 00:00:00+00,,6.78095598,1006.17848592,26/03/2020,Wildfire,2005-06,8150,2005,2005/01/01 00:00:00+00,67681.15234375,1005.22536193221
8096,Glenwood 2006,0,2005-06 Wildfire,2006/03/14 00:00:00+00,,2.36495501,623.23837685,26/03/2020,Wildfire,2005-06,8151,2005,2005/01/01 00:00:00+00,23604.82421875,622.648692427022
8097,Sunnycorner 2000,0,2000-01 Wildfire,2000/09/30 00:00:00+00,,10.56524988,1560.09809528,26/03/2020,Wildfire,2000-01,8152,2000,2000/01/01 00:00:00+00,105452.8671875,1558.62349277683
8099,Canobolas 2001,0,2000-01 Wildfire,2001/03/11 00:00:00+00,,0.7694937,361.1082642,26/03/2020,Wildfire,2000-01,8154,2000,2000/01/01 00:00:00+00,7680.41015625,360.766859982602
8101,Mullions Range 2003,0,2003-04 Wildfire,2003/12/26 00:00:00+00,,3.75794535,870.13804714,26/03/2020,Wildfire,2003-04,8156,2003,2003/01/01 00:00:00+00,37508.58984375,869.317234901569
8102,"Mitchell Highway, Neurea",0,2005-06 Wildfire,2006/02/07 00:00:00+00,,51.54300598,2873.95735967,26/03/2020,Wildfire,2005-06,8157,2005,2005/01/01 00:00:00+00,514516.92578125,2871.41083140022
8105,Mount David 2005,0,2004-05 Wildfire,2005/02/19 00:00:00+00,,0.7738706,428.1232338,26/03/2020,Wildfire,2004-05,8160,2004,2004/01/01 00:00:00+00,7725.046875,427.745325102582
8106,"""Kentucky"" Kangaroo Flat Rd Cowra",0,2006-07 Wildfire,2007/01/17 00:00:00+00,,108.18608993,5774.5430549,26/03/2020,Wildfire,2006-07,8161,2006,2006/01/01 00:00:00+00,1079927.6484375,5769.38089826331
8108,Pennsylvania 2001,0,2001-02 Wildfire,2001/10/29 00:00:00+00,,25.83758961,2228.04842248,26/03/2020,Wildfire,2001-02,8163,2001,2001/01/01 00:00:00+00,257907.8046875,2226.02921356773
8110,Mt David 2006,0,2006-07 Wildfire,2006/11/28 00:00:00+00,,58.5019719,4045.19407121,26/03/2020,Wildfire,2006-07,8165,2006,2006/01/01 00:00:00+00,583972.5625,4041.57202814548
8114,Sunnycorner 2001,0,2000-01 Wildfire,2001/01/29 00:00:00+00,,1.56764542,529.76434543,26/03/2020,Wildfire,2000-01,8169,2000,2000/01/01 00:00:00+00,15646.9609375,529.265773853266
8115,Canobolas 2005,0,2004-05 Wildfire,2005/05/30 00:00:00+00,,1.29282443,530.37525736,26/03/2020,Wildfire,2004-05,8170,2004,2004/01/01 00:00:00+00,12903.84765625,529.874596125512
8117,KINROSS 2004,0,2004-05 Wildfire,2004/11/23 00:00:00+00,,0.00798214,53.68702893,26/03/2020,Wildfire,2004-05,8172,2004,2004/01/01 00:00:00+00,79.671875,53.6362465734509
8118,Bald Ridges Road,0,2006-07 Wildfire,2007/04/17 00:00:00+00,,13.4515232,1550.21216007,26/03/2020,Wildfire,2006-07,8173,2006,2006/01/01 00:00:00+00,134277.546875,1548.84197746035
8119,Billys fire,0,2006-07 Wildfire,2006/11/03 00:00:00+00,,1794.57246779,24089.8331809,26/03/2020,Wildfire,2006-07,8174,2006,2006/01/01 00:00:00+00,17911741.0664062,24067.0131424935
8120,Packham Way,0,2006-07 Wildfire,2006/12/02 00:00:00+00,,0.28544967,193.06291818,26/03/2020,Wildfire,2006-07,8175,2006,2006/01/01 00:00:00+00,2849.1015625,192.880421815492
8121,Mt David 2006 2,0,2006-07 Wildfire,2006/12/20 00:00:00+00,,781.14128371,14563.8008633,26/03/2020,Wildfire,2006-07,8176,2006,2006/01/01 00:00:00+00,7797561.1171875,14550.8804226429
8123,Pennsylvania 2001,0,2000-01 Wildfire,2001/01/01 00:00:00+00,,54.01310942,3189.83439695,26/03/2020,Wildfire,2000-01,8178,2000,2000/01/01 00:00:00+00,539165.96484375,3186.98287877771
8124,Pennsylvania 2000,0,1999-00 Wildfire,2000/02/01 00:00:00+00,,2.14302588,571.10044866,26/03/2020,Wildfire,1999-00,8179,1999,1999/01/01 00:00:00+00,21391.8515625,570.588442097949
8128,KINROSS 2004,0,2004-05 Wildfire,2004/11/23 00:00:00+00,,0.00518932,41.65352779,26/03/2020,Wildfire,2004-05,8183,2004,2004/01/01 00:00:00+00,51.79296875,41.6138916617094
8131,Vittoria 2005,0,2005-06 Wildfire,2005/12/22 00:00:00+00,,39.33857182,2521.84500548,26/03/2020,Wildfire,2005-06,8186,2005,2005/01/01 00:00:00+00,392649.765625,2519.48495411347
8132,Kinross Car 2002,0,2002-03 Wildfire,2002/11/25 00:00:00+00,,0.90941488,388.12933843,26/03/2020,Wildfire,2002-03,8187,2002,2002/01/01 00:00:00+00,9076.921875,387.761611788523
8133,Vittoria 2006,0,2006-07 Wildfire,2006/12/12 00:00:00+00,,4.18531108,916.653543,26/03/2020,Wildfire,2006-07,8188,2006,2006/01/01 00:00:00+00,41774.4453125,915.791529224976
8135,Mount David 2004,0,2003-04 Wildfire,2004/01/10 00:00:00+00,,306.50880408,8089.36488641,26/03/2020,Wildfire,2003-04,8190,2003,2003/01/01 00:00:00+00,3059577.94921875,8082.09026045254
8136,Kinross Forest,0,2006-07 Wildfire,2007/02/03 00:00:00+00,,1.33419904,454.15785633,26/03/2020,Wildfire,2006-07,8191,2006,2006/01/01 00:00:00+00,13316.72265625,453.727669944581
8139,Mousehole Lane,0,2001-02 Wildfire,2001/12/27 00:00:00+00,,4.33739946,870.86322388,26/03/2020,Wildfire,2001-02,8194,2001,2001/01/01 00:00:00+00,43291.8359375,870.038126662722
8140,Canobolas 2005,0,2004-05 Wildfire,2005/05/30 00:00:00+00,,1.16540667,714.95827504,26/03/2020,Wildfire,2004-05,8195,2004,2004/01/01 00:00:00+00,11632.08203125,714.28363294776
8141,Sunnycorner 2001,0,2000-01 Wildfire,2001/01/27 00:00:00+00,,0.06561767,128.16630479,26/03/2020,Wildfire,2000-01,8196,2000,2000/01/01 00:00:00+00,654.94921875,128.04548499203
8142,Popes Fire,0,2006-07 Wildfire,2006/12/15 00:00:00+00,,927.31927834,17045.717217,26/03/2020,Wildfire,2006-07,8197,2006,2006/01/01 00:00:00+00,9256210.6484375,17030.0994349747
8143,Sunnycorner 2002,0,2002-03 Wildfire,2002/08/21 00:00:00+00,,18.81455473,2066.44571042,26/03/2020,Wildfire,2002-03,8198,2002,2002/01/01 00:00:00+00,187789.90625,2064.49174594107
8149,Mt David 2006 2,0,2006-07 Wildfire,2006/12/20 00:00:00+00,,38.42974901,2415.1688059,26/03/2020,Wildfire,2006-07,8204,2006,2006/01/01 00:00:00+00,383615.2890625,2413.02414807106
8154,Kinross HWD 2002,0,2002-03 Wildfire,2002/11/24 00:00:00+00,,0.12703087,181.81707268,26/03/2020,Wildfire,2002-03,8209,2002,2002/01/01 00:00:00+00,1267.8984375,181.644781831025
8156,Browns Ck Rd,0,2006-07 Wildfire,2007/01/12 00:00:00+00,,11.4267762,1346.47180917,26/03/2020,Wildfire,2006-07,8211,2006,2006/01/01 00:00:00+00,114053.60546875,1345.20939140192
8158,Sunnycorner 2002,0,2001-02 Wildfire,2002/03/17 00:00:00+00,,0.38871614,799.83902381,26/03/2020,Wildfire,2001-02,8213,2001,2001/01/01 00:00:00+00,3879.828125,799.084392104559
8159,Canobolas 2003,0,2003-04 Wildfire,2003/11/11 00:00:00+00,,0.02259539,61.66510849,26/03/2020,Wildfire,2003-04,8214,2003,2003/01/01 00:00:00+00,225.52734375,61.6067911250421
8160,Kinross HWD 2002,0,2002-03 Wildfire,2002/11/24 00:00:00+00,,1.06175455,466.27295773,26/03/2020,Wildfire,2002-03,8215,2002,2002/01/01 00:00:00+00,10597.41796875,465.831111807588
8163,Pennslyvania I 2007,0,2006-07 Wildfire,2007/02/03 00:00:00+00,,0.63961389,318.69296613,26/03/2020,Wildfire,2006-07,8218,2006,2006/01/01 00:00:00+00,6384.57421875,318.404574252167
8164,Plains Creek,0,2005-06 Wildfire,2005/12/28 00:00:00+00,,14.28615528,1409.85559278,26/03/2020,Wildfire,2005-06,8219,2005,2005/01/01 00:00:00+00,142593.7578125,1408.53364515066
8165,Pennsylvania 2002,0,2002-03 Wildfire,2002/10/08 00:00:00+00,,0.72321801,343.94354007,26/03/2020,Wildfire,2002-03,8220,2002,2002/01/01 00:00:00+00,7219.09375,343.632204622095
8167,Canobolas 2005,0,2004-05 Wildfire,2005/05/05 00:00:00+00,,4.61353667,1230.01321368,26/03/2020,Wildfire,2004-05,8222,2004,2004/01/01 00:00:00+00,46048.1328125,1228.85029709852
8171,Mullion 2007,0,2006-07 Wildfire,2007/02/24 00:00:00+00,,5.66248652,919.12791403,26/03/2020,Wildfire,2006-07,8226,2006,2006/01/01 00:00:00+00,56518.015625,918.260331464781
8172,KINROSS 2004,0,2003-04 Wildfire,2004/02/21 00:00:00+00,,14.18736482,1581.93098725,26/03/2020,Wildfire,2003-04,8227,2003,2003/01/01 00:00:00+00,141605,1580.43263246757
8173,Colinroobie Ranges,0,2006-07 Wildfire,2006/12/08 00:00:00+00,,1.36447369,453.67245656,26/03/2020,Wildfire,2006-07,8228,2006,2006/01/01 00:00:00+00,13625.07421875,453.345641862315
8174,Yanco High,0,2005-06 Wildfire,2006/02/10 00:00:00+00,,90.5945939,4144.24162995,26/03/2020,Wildfire,2005-06,8229,2005,2005/01/01 00:00:00+00,904748.5625,4141.50214744975
8176,The Glen,0,2006-07 Wildfire,2006/12/11 00:00:00+00,,85.68815537,5072.16947458,26/03/2020,Wildfire,2006-07,8231,2006,2006/01/01 00:00:00+00,856379.64453125,5070.68229466429
8177,Colinroobie Ranges,0,2006-07 Wildfire,2006/12/08 00:00:00+00,,1214.59027789,35912.985937,26/03/2020,Wildfire,2006-07,8232,2006,2006/01/01 00:00:00+00,12128484.0742188,35887.2474496154
8181,"""Tarabah""",0,2006-07 Wildfire,2006/12/04 00:00:00+00,,11.79461339,1922.46418641,26/03/2020,Wildfire,2006-07,8236,2006,2006/01/01 00:00:00+00,117824.5234375,1921.47242094219
8182,Day's Woolshed Uardry,0,2005-06 Wildfire,2006/02/24 00:00:00+00,,52.72624407,3545.32302686,26/03/2020,Wildfire,2005-06,8237,2005,2005/01/01 00:00:00+00,526436.76171875,3542.54591565922
8183,Towndales Grass Fire,0,2005-06 Wildfire,2005/12/12 00:00:00+00,,3.61055084,1055.17088328,26/03/2020,Wildfire,2005-06,8238,2005,2005/01/01 00:00:00+00,36039.05078125,1054.19930469737
8185,Lake Urana Fire,0,2004-05 Wildfire,2004/12/20 00:00:00+00,,1305.90415246,17022.1567861,26/03/2020,Wildfire,2004-05,8240,2004,2004/01/01 00:00:00+00,13050650.3203125,17016.6876299894
8186,"""Tarabah""",0,2006-07 Wildfire,2006/12/04 00:00:00+00,,2164.94325532,30143.5456645,26/03/2020,Wildfire,2006-07,8241,2006,2006/01/01 00:00:00+00,21626442.2226562,30127.5457438822
8187,Gogeldrie Weir,0,2006-07 Wildfire,2006/12/05 00:00:00+00,,1.80273162,555.47136394,26/03/2020,Wildfire,2006-07,8242,2006,2006/01/01 00:00:00+00,18003.21875,555.099869440591
8190,Gogeldrie Weir,0,2006-07 Wildfire,2006/12/05 00:00:00+00,,2.6999073,619.69730784,26/03/2020,Wildfire,2006-07,8245,2006,2006/01/01 00:00:00+00,26962.99609375,619.283177729748
8191, ,0,2004-05 Wildfire,2005/01/16 00:00:00+00,,17.06312499,1790.61078778,26/03/2020,Wildfire,2004-05,8246,2004,2004/01/01 00:00:00+00,170404.52734375,1789.42062319592
8193,Scenic Hill,0,2006-07 Wildfire,2006/11/02 00:00:00+00,,2.88748717,1016.76391939,26/03/2020,Wildfire,2006-07,8248,2006,2006/01/01 00:00:00+00,28829.1953125,1015.95925877961
8194,"""Tubbo Station""",0,2006-07 Wildfire,2006/12/04 00:00:00+00,,8.2300383,1129.92352145,26/03/2020,Wildfire,2006-07,8249,2006,2006/01/01 00:00:00+00,82190.92578125,1129.17191256267
8195,Lake Ballyrogan,0,2006-07 Wildfire,2007/03/08 00:00:00+00,,1188.65709194,14365.4754058,26/03/2020,Wildfire,2006-07,8250,2006,2006/01/01 00:00:00+00,11864279.59375,14351.9985920185
8198,Grass Fire Hay,0,2006-07 Wildfire,2006/11/24 00:00:00+00,,332.1625631,8714.40370155,26/03/2020,Wildfire,2006-07,8253,2006,2006/01/01 00:00:00+00,3316690.01171875,8707.92452198377
8200,Nimmie Storage,0,2006-07 Wildfire,2006/12/01 00:00:00+00,,47.07968936,3058.95516157,26/03/2020,Wildfire,2006-07,8255,2006,2006/01/01 00:00:00+00,470144.6640625,3056.83561841201
8249,Gum Creek Fire Maude Road,0,2006-07 Wildfire,2006/12/07 00:00:00+00,,9.56767183,1611.56252962,26/03/2020,Wildfire,2006-07,8304,2006,2006/01/01 00:00:00+00,95544.72265625,1610.45037067651
